FIPS_Code,State,County,Year,Unemployment_rate_2023,Poverty_Rate_Pct,Median_Income,Population,Education_Bachelor_Pct,Low_Access_Pct,Food_Insecurity_Rate,Child_Food_Insecurity_Rate,Food_Insecure_Persons,Snap_Threshold,Pct_FI_Below_Snap,Border_State,Is_Border_County
35039,NM,"Rio Arriba County, NM",2020,3.4000000000000004,18.5,56353,39876,18.82830168359838,38.16836929321289,0.137,0.219,5320,1.65,0.792,Border State,Non-Border
35039,NM,"Rio Arriba County, NM",2021,3.4000000000000004,18.5,56353,39876,18.82830168359838,38.16836929321289,0.133,0.187,5360,1.65,0.707,Border State,Non-Border
35039,NM,"Rio Arriba County, NM",2022,3.4000000000000004,18.5,56353,39876,18.82830168359838,38.16836929321289,0.161,0.22,6500,1.65,0.699,Border State,Non-Border
35039,NM,"Rio Arriba County, NM",2023,3.4000000000000004,18.5,56353,39876,18.82830168359838,38.16836929321289,0.162,0.218,6520,2,0.805,Border State,Non-Border
35041,NM,"Roosevelt County, NM",2019,3.6,19.3,47854,18787,21.346308365324525,31.61528205871582,0.17,0.248,3200,1.65,0.79,Border State,Non-Border
35041,NM,"Roosevelt County, NM",2020,3.6,19.3,47854,18787,21.346308365324525,31.61528205871582,0.158,0.246,2950,1.65,0.71,Border State,Non-Border
35041,NM,"Roosevelt County, NM",2021,3.6,19.3,47854,18787,21.346308365324525,31.61528205871582,0.153,0.229,2940,1.65,0.678,Border State,Non-Border
35041,NM,"Roosevelt County, NM",2022,3.6,19.3,47854,18787,21.346308365324525,31.61528205871582,0.165,0.255,3160,1.65,0.709,Border State,Non-Border
35041,NM,"Roosevelt County, NM",2023,3.6,19.3,47854,18787,21.346308365324525,31.61528205871582,0.18,0.278,3420,2,0.76,Border State,Non-Border
35043,NM,"Sandoval County, NM",2019,3.6,11.700000000000001,82862,155936,33.39504548530186,53.10556793212891,0.111,0.179,15900,1.65,0.583,Border State,Non-Border
35043,NM,"Sandoval County, NM",2020,3.6,11.700000000000001,82862,155936,33.39504548530186,53.10556793212891,0.11,0.176,15950,1.65,0.568,Border State,Non-Border
35043,NM,"Sandoval County, NM",2021,3.6,11.700000000000001,82862,155936,33.39504548530186,53.10556793212891,0.093,0.134,13740,1.65,0.565,Border State,Non-Border
35043,NM,"Sandoval County, NM",2022,3.6,11.700000000000001,82862,155936,33.39504548530186,53.10556793212891,0.109,0.162,16360,1.65,0.514,Border State,Non-Border
35043,NM,"Sandoval County, NM",2023,3.6,11.700000000000001,82862,155936,33.39504548530186,53.10556793212891,0.12,0.162,18170,2,0.589,Border State,Non-Border
35045,NM,"San Juan County, NM",2019,4.2,19.900000000000002,51898,120675,16.6460820639495,39.11338424682617,0.165,0.245,20810,1.65,0.662,Border State,Non-Border
35045,NM,"San Juan County, NM",2020,4.2,19.900000000000002,51898,120675,16.6460820639495,39.11338424682617,0.17,0.242,21410,1.65,0.713,Border State,Non-Border
35045,NM,"San Juan County, NM",2021,4.2,19.900000000000002,51898,120675,16.6460820639495,39.11338424682617,0.16,0.217,19690,1.65,0.79,Border State,Non-Border
35045,NM,"San Juan County, NM",2022,4.2,19.900000000000002,51898,120675,16.6460820639495,39.11338424682617,0.173,0.26,21070,1.65,0.778,Border State,Non-Border
35045,NM,"San Juan County, NM",2023,4.2,19.900000000000002,51898,120675,16.6460820639495,39.11338424682617,0.18,0.271,21760,2,0.809,Border State,Non-Border
35047,NM,"San Miguel County, NM",2019,4.6000000000000005,24.700000000000003,47675,26668,26.237574053619838,45.4067268371582,0.182,0.285,5060,1.65,0.88,Border State,Non-Border
35047,NM,"San Miguel County, NM",2020,4.6000000000000005,24.700000000000003,47675,26668,26.237574053619838,45.4067268371582,0.165,0.275,4550,1.65,0.822,Border State,Non-Border
35047,NM,"San Miguel County, NM",2021,4.6000000000000005,24.700000000000003,47675,26668,26.237574053619838,45.4067268371582,0.16,0.245,4390,1.65,0.758,Border State,Non-Border
35047,NM,"San Miguel County, NM",2022,4.6000000000000005,24.700000000000003,47675,26668,26.237574053619838,45.4067268371582,0.183,0.27,4970,1.65,0.738,Border State,Non-Border
